"","id","name","alt","abbr"
"358","1224","Health Research Council of New Zealand","character(0)","Healt"
"359","122","Association for Information Science and Technology (ASIS&T)","character(0)","ASIS&T"
"360","1231","Heidelberg Institute for Theoretical Studies (HITS), Heidelberg, Germany","character(0)","HITS"
"361","1238","Helsinki University Hospital (HUH), Helsinki, Finland","character(0)","HUH"
"362","1242","Heriot-Watt University, Edinburgh, United Kingdom","character(0)","Herio"
"363","1243","HHMI Janelia Research Campus","character(0)","HHMIJ"
"364","1244","Higher Education Authority","character(0)","Highe"
"365","1250","Hindawi","character(0)","Hinda"
"366","1251","Historic England, UK","character(0)","Histo"
"367","1252","Historic Environment Scotland","character(0)","Histo"
"368","125","Association of Universities in the Netherlands (VSNU)","character(0)","VSNU"
"369","1265","Horowitz Foundation for Social Policy","character(0)","Horow"
"370","1267","Howard Hughes Medical Institute","character(0)","Howar"
"371","1272","Huazhong University of Science and Technology, China","character(0)","Huazh"
"372","1280","Human Longevity, Inc, San Diego, USA","character(0)","Human"
"373","1283","Human Sciences Research Council (HSRC), South Africa","character(0)","HSRC"
"374","1285","Hungarian Ministry of Agriculture, Hungary","character(0)","Hunga"
"375","1297","I3S Laboratory, France","character(0)","I3SLa"
"376","129","Ataxia Telangiectasia Children's Project, FL, USA","character(0)","Ataxi"
"377","1301","iBET","character(0)","iBET"
"378","1303","IBM, New York, NY, USA","character(0)","IBMNe"
"379","1304","Icahn School of Medicine at Mount Sinai","character(0)","Icahn"
"380","1320","Imperial College London, UK","character(0)","Imper"
"381","1321","INCF, Stockholm, Sweden","character(0)","INCFS"
"382","1323","Incorporated Research Institutions for Seismology (IRIS), Washington, DC, USA","character(0)","IRIS"
"383","1324","Incyte Genomics","character(0)","Incyt"
"384","1325","India Alliance DBT Wellcome","character(0)","India"
"385","132","Atlas of Living Australia, Australia","character(0)","Atlas"
"386","1330","Indian Council of Agricultural Research (ICAR) - National Research Centre for Banana, India","character(0)","ICAR"
"387","1331","Indian Council of Medical Research, India","character(0)","India"
"388","1332","Indian Institute of Science Education and Research Pune, India","character(0)","India"
"389","1334","Indian Institute of Technology Hyderabad (IITH), Hyderabad, Telangana, India","character(0)","IITH"
"390","1336","Indraprastha Institute of Information Technology (IIIT-Delhi), India","character(0)","IIIT-Delhi"
"391","1337","INERA","character(0)","INERA"
"392","133","Atlassian, Sydney, Australia","character(0)","Atlas"
"393","1340","Infectious Diseases Data Observatory (IDDO), Oxford, UK","character(0)","IDDO"
"394","1353","InnovateUK","character(0)","Innov"
"395","1354","Innovation Fund Denmark","character(0)","Innov"
"396","1358","Innovative Medicines Initiative, Europe","character(0)","Innov"
"397","1362","Institue of Tibetan Plateau Research, Chinese Academy of Sciences","character(0)","Insti"
"398","1370","Institut de Genetique et de Biologie Moleculaire et Cellulaire","character(0)","Insti"
"399","1375","Institut d'Investigació Biomèdica de Bellvitge","character(0)","Insti"
"400","137","Australian Centre For Plant Functional Genomics (ACPFG), Australia","character(0)","ACPFG"
"401","1384","Institute for Infocomm Research (I2R), Singapore, Singapore","character(0)","I2R"
"402","1396","Institute for Systems Biology","character(0)","Insti"
"403","1402","Institute of Bioinformatics","character(0)","Insti"
"404","1407","Institute of Biomembranes, Bioenergetics and Molecular Biotechnologies, Consiglio Nazionale delle Ricerche (CNR), Bari, Italy","character(0)","CNR"
"405","1409","Institute of Botany, Chinese Academy of Sciences (CAS), Beijing, China","character(0)","CAS"
"406","140","Australian Government - department of Health","character(0)","Austr"
"407","1414","Institute of Enzymology, Research Centre for Natural Sciences, Hungarian Academy of Sciences","character(0)","Insti"
"408","1418","Institute of Human Genetics, Polish Academy of Sciences","character(0)","Insti"
"409","1425","Institute of Microbial Technology, Council of Scientific & Industrial Research","character(0)","Insti"
"410","1427","Institute of Microbiology of the Chinese Academy of Sciences (IMCAS), Beijing, China","character(0)","IMCAS"
"411","1428","Institute of Microbiology of the Czech Academy of Sciences, Prague, Czech Republic","character(0)","Insti"
"412","1431","Institute of Molecular Genetics, Academy of Sciences of the Czech Republic, Czech Republic","character(0)","Insti"
"413","1436","Institute of Plant Genetics, Polish Academy of Sciences (IPG PAS), Pozna_, Poland","character(0)","IPG PAS"
"414","1443","Institut Laue-Langevin, France","character(0)","Insti"
"415","1447","Instituto de Engenharia de Sistemas e Computadores, Investigação e Desenvolvimento em Lisboa (INESC-ID), Lisboa, Portugal","character(0)","INESC-ID"
"416","1454","Institut Pasteur, France","character(0)","Insti"
"417","145","Australian National Parks and Wildlife Service, Australia","character(0)","Austr"
"418","1462","Integrative Medicine Institute (IMI), Portland, OR, USA","character(0)","IMI"
"419","1466","Interdisciplinary Earth Data Alliance (IEDA), Palisades, NY, USA","character(0)","IEDA"
"420","146","Australian National University, Australia","character(0)","Austr"
"421","1472","International Agency for Research on Cancer (IARC), Lyon, France","character(0)","IARC"
"422","1474","International Astronomical Union (IAU), Paris, France","character(0)","IAU"
"423","1477","International Centre Genetic Engineering and Biotechnology (ICGEB), Trieste, Italy","character(0)","ICGEB"
"424","1481","International Computer Science Institute (ICSI), Berkeley, CA, USA","character(0)","ICSI"
"425","1484","International Council of Nurses","character(0)","Inter"
"426","149","Australian Research Council, Australia","character(0)","Austr"
"427","1505","International Ocean Discovery Program (IODP), San Diego, CA, USA","character(0)","IODP"
"428","150","Australian Research Data Commons","character(0)","Austr"
"429","1512","International Science and Technology Center (ISTC)","character(0)","ISTC"
"430","151","Australia's Academic and Research Network (AARNet), Australia","character(0)","AARNet"
"431","1522","International Space Science Institute, Switzerland","character(0)","Inter"
"432","1523","International Spinal Research Trust","character(0)","Inter"
"433","1532","International Union of Basic and Clinical Pharmacology","character(0)","Inter"
"434","1534","International Union of Crystallography (IUCr), Chester, UK","character(0)","IUCr"
"435","1537","International Union of Pure and Applied Chemistry (IUPAC)","character(0)","IUPAC"
"436","1547","IPAC","character(0)","IPAC"
"437","1548","Ipsen, Boulogne-Billancourt, France","character(0)","Ipsen"
"438","154","Austrian Science Fund (FWF), Austria","character(0)","FWF"
"439","1580","Jacobs University gGmbH, Bremen, Germany","character(0)","Jacob"
"440","1583","James Cook University, Australia","character(0)","James"
"441","1591","Japan Meteorological Agency, Tokyo, Japan","character(0)","Japan"
"442","1592","Japan Science and Technology Agency (JST), Tokyo, Japan","character(0)","JST"
"443","15","Aberystwyth University, Wales, UK","character(0)","Abery"
"444","1600","Jisc, Bristol, UK","character(0)","JiscB"
"445","1605","John Templeton Foundation, West Conshohocken, PA, USA","character(0)","JohnT"
"446","1622","Kansas State University, Manhattan, KS, USA","character(0)","Kansa"
"447","1624","Karlsruhe Institute of Technology","character(0)","Karls"
"448","1626","Karolinska Institutet, Stockholm, Sweden","character(0)","Karol"
"449","162","Baltic Marine Environment Protection Commission  Helsinki Commission (HELCOM)","character(0)","HELCOM"
"450","1630","Keele University, Staffordshire, UK","character(0)","Keele"
"451","163","Bank for International Settlements (BIS)","character(0)","BIS"
"452","1640","Kitware, Inc, Clifton Park, New York, USA","character(0)","Kitwa"
"453","1641","Klaus Tschira Foundation, Heidelberg, Germany","character(0)","Klaus"
"454","1643","Knowledge Network for Biocomplexity (KNB)","character(0)","KNB"
"455","1645","Korea Advanced Institute of Science and Technology (KAIST), Daejeon, South Korea","character(0)","KAIST"
"456","1647","Korea Research Institute of Bioscience and Biotechnology","character(0)","Korea"
"457","1651","KTH Royal Institute of Technology, Stockholm, Sweden","character(0)","KTHRo"
"458","1652","Kumamoto University, Kumamoto, Japan","character(0)","Kumam"
"459","1654","Kyoto University, Kyoto, Japan","character(0)","Kyoto"
"460","1661","Laboratoire Architecture et Fonction des Macromolecules Biologiques (AFMB), Marseille, France","character(0)","AFMB"
"461","166","Barcelona Biomedical Research Park, Barcelona, Spain","character(0)","Barce"
"462","167","Barcelona Supercomputing Center (BSC), Barcelona, Spain","character(0)","BSC"
"463","1683","Ligue Contre le Cancer","character(0)","Ligue"
"464","1685","Lamont-Doherty Earth Observatory (LDEO), Columbia University, New York, NY, USA","character(0)","LDEO"
"465","1687","Langley Research Center, National Aeronautics and Space Administration (NASA), Washington DC, USA","character(0)","NASA"
"466","1689","Laura and John Arnold Foundation, USA","character(0)","Laura"
"467","168","Barcelona University, Barcelona, Spain","character(0)","Barce"
"468","1692","Lawrence Livermore National Laboratory (LLNL), USA","character(0)","LLNL"
"469","1701","Leibniz Institute of Plant Biochemistry, Halle, Germany","character(0)","Leibn"
"470","1702","Leibniz Institute of Plant Genetics and Crop Plant Research (IPK), Gatersleben, Germany","character(0)","IPK"
"471","1704","Leibniz Supercomputing Centre of the Bavarian Academy of Sciences and Humanities, Germany","character(0)","Leibn"
"472","1706","Leona M. and Harry B. Helmsley Charitable Trust, USA","character(0)","Leona"
"473","1707","Leon Levy Foundation","character(0)","LeonL"
"474","1708","Les Hopitaux Universitaires de Strasbourg, Strasbourg, France","character(0)","LesHo"
"475","1709","Leukemia and Lymphoma Society, USA","character(0)","Leuke"
"476","1728","Los Alamos National Laboratory","character(0)","LosAl"
"477","1729","Loughborough University, Loughborough, UK","character(0)","Lough"
"478","1733","Lund University,  Lund, Sweden","character(0)","LundU"
"479","1736","Lyda Hill Foundation, United States","character(0)","LydaH"
"480","1739","Maastricht University (UM), Maastricht, The Netherlands","character(0)","UM"
"481","1741","Macquarie University, Sydney, Australia","character(0)","Macqu"
"482","1743","Maebashi Institute of Technology, Gunma, Japan","character(0)","Maeba"
"483","1752","Marie Curie","character(0)","Marie"
"484","1757","Marine and Ocean Data Management (MARIS), Voorburg, The Netherlands","character(0)","MARIS"
"485","1767","Masaryk University (MU), Brno, Czech Republic","character(0)","MU"
